sale_year,sale_month,sale_quarter,make,body_type,state,units_sold,total_revenue,avg_selling_price,total_profit,avg_margin_pct
2014,12,4,Gmc,EXTENDED CAB,NE,2,13500.0,6750.0,575.0,-4.58
2014,12,4,Gmc,CREW CAB,MI,14,325800.0,23271.43,-27950.0,-11.03
2014,12,4,Chevrolet,MINIVAN,NC,4,12100.0,3025.0,875.0,11.36
2014,12,4,Chevrolet,MINIVAN,AZ,3,8700.0,2900.0,1025.0,22.04
2014,12,4,Chevrolet,MINIVAN,IL,5,13800.0,2760.0,2875.0,13.44
2014,12,4,Gmc,MINIVAN,MD,1,3100.0,3100.0,475.0,15.32
2014,12,4,Mitsubishi,SEDAN,PR,23,142850.0,6210.87,-14450.0,-12.09
2014,12,4,Gmc,SUV,NC,35,379300.0,10837.14,-800.0,0.69
2014,12,4,Gmc,SUV,NJ,18,175350.0,9741.67,-20575.0,-18.33
2014,12,4,Chevrolet,CREW CAB,WA,5,92700.0,18540.0,-2850.0,-9.75
2014,12,4,Chevrolet,CREW CAB,VA,12,219300.0,18275.0,-18200.0,-9.54
2014,12,4,Chevrolet,VAN,NC,17,111500.0,6558.82,21450.0,19.38
2014,12,4,Chevrolet,CREW CAB,AZ,22,456050.0,20729.55,-14050.0,-8.01
2014,12,4,Chevrolet,VAN,FL,27,199300.0,7381.48,-1775.0,-3.61
2014,12,4,Chrysler,COUPE,TN,1,400.0,400.0,-350.0,-87.5
2014,12,4,Chevrolet,VAN,IL,3,10400.0,3466.67,-3500.0,-43.49
2014,12,4,Chevrolet,REGULAR CAB,NV,5,46600.0,9320.0,-4625.0,-9.92
2014,12,4,Mazda,EXTENDED CAB,MD,1,300.0,300.0,-1325.0,-441.67
2014,12,4,Pontiac,CONVERTIBLE,TN,1,675.0,675.0,275.0,40.74
2014,12,4,Chevrolet,MINIVAN,CA,9,22150.0,2461.11,600.0,-17.04
2014,12,4,Pontiac,CONVERTIBLE,AZ,4,24100.0,6025.0,2125.0,23.45
2014,12,4,Chevrolet,REGULAR CAB,WA,2,6100.0,3050.0,-250.0,-10.76
2014,12,4,Volkswagen,SUV,CO,1,30500.0,30500.0,100.0,0.33
2014,12,4,Saturn,WAGON,OH,1,250.0,250.0,-1725.0,-690.0
2014,12,4,Saturn,SEDAN,IN,2,2950.0,1475.0,600.0,20.34
2014,12,4,Cadillac,SEDAN,MO,5,16050.0,3210.0,-7525.0,-75.34
2014,12,4,Mercedes-Benz,SUV,NC,6,160200.0,26700.0,-4475.0,-10.43
2014,12,4,Cadillac,SEDAN,ON,1,1050.0,1050.0,-400.0,-38.1
2014,12,4,Oldsmobile,COUPE,MO,1,1050.0,1050.0,100.0,9.52
2014,12,4,Mercedes-Benz,SUV,IL,15,172150.0,11476.67,-10050.0,-8.83
2014,12,4,Pontiac,COUPE,OH,2,5900.0,2950.0,-450.0,-83.69
2014,12,4,Pontiac,SEDAN,OK,3,5450.0,1816.67,-2725.0,-49.07
2014,12,4,Pontiac,SEDAN,MD,5,10100.0,2020.0,-4350.0,-40.58
2014,12,4,Pontiac,SEDAN,UT,2,4100.0,2050.0,1550.0,25.63
2014,12,4,Mercedes-Benz,SUV,CA,120,2833054.0,23608.78,-127946.0,-8.27
2014,12,4,Chevrolet,SEDAN,IN,56,389850.0,6961.61,-31575.0,-23.2
2014,12,4,Chevrolet,SEDAN,MO,47,368850.0,7847.87,1325.0,-7.91
2014,12,4,Chevrolet,SEDAN,UT,6,15950.0,2658.33,-7250.0,-78.28
2014,12,4,Chevrolet,COUPE,NV,8,104000.0,13000.0,-10425.0,-25.99
2014,12,4,Ford,SUPERCAB,MI,29,435600.0,15020.69,-12900.0,-8.15
2014,12,4,Ford,REGULAR CAB,WI,4,34950.0,8737.5,3000.0,5.72
2014,12,4,Ford,SUPERCREW,WI,8,134000.0,16750.0,-8100.0,-6.94
2014,12,4,Mercury,,NV,1,650.0,650.0,-75.0,-11.54
2014,12,4,Ford,SUPERCREW,NY,7,103550.0,14792.86,-10875.0,-37.09
2014,12,4,Ford,SUPERCREW,NV,23,590850.0,25689.13,1225.0,-3.94
2014,12,4,Ford,SUPERCAB,MO,11,95000.0,8636.36,-4075.0,-14.58
2014,12,4,Ford,CREW CAB,AZ,8,162350.0,20293.75,4225.0,-0.44
2014,12,4,Ford,CREW CAB,LA,8,140100.0,17512.5,-10525.0,-18.97
2014,12,4,Ford,VAN,VA,4,35600.0,8900.0,-3350.0,-102.45
2014,12,4,Mercury,SUV,NE,2,3200.0,1600.0,-525.0,-2.6
2014,12,4,Mercury,SUV,MN,4,11100.0,2775.0,1725.0,1.46
2014,12,4,Ford,VAN,IL,13,175050.0,13465.38,1575.0,-8.27
2014,12,4,Ford,VAN,IN,5,25100.0,5020.0,1125.0,7.14
2014,12,4,Ford,VAN,OH,4,16700.0,4175.0,-5275.0,-94.16
2014,12,4,Nissan,,NY,2,6650.0,3325.0,-1075.0,-16.01
2014,12,4,Nissan,,FL,5,35600.0,7120.0,2075.0,-4.6
2014,12,4,Ford,VAN,WA,4,25600.0,6400.0,6125.0,12.67
2014,12,4,Ford,VAN,MD,3,2925.0,975.0,-1525.0,-49.85
2014,12,4,Ford,VAN,MA,5,26300.0,5260.0,-3950.0,-57.83
2014,12,4,Isuzu,SUV,FL,6,9350.0,1558.33,1250.0,-3.5
2014,12,4,Ford,SUV,UT,5,26800.0,5360.0,-575.0,-17.86
2014,12,4,,,MA,1,1400.0,1400.0,0.0,0.0
2014,12,4,Ford,,ON,1,700.0,700.0,-175.0,-25.0
2014,12,4,Isuzu,SUV,IL,2,2350.0,1175.0,-175.0,-26.06
2014,12,4,,,NJ,4,11150.0,2787.5,350.0,5.31
2014,12,4,Ford,VAN,TN,7,77900.0,11128.57,-2900.0,-12.11
2014,12,4,Isuzu,SUV,NY,2,3200.0,1600.0,750.0,10.42
2014,12,4,Ford,VAN,NY,14,159700.0,11407.14,-14575.0,-39.08
2014,12,4,Ford,CONVERTIBLE,PA,2,27850.0,13925.0,100.0,0.99
2014,12,4,Ford,WAGON,WI,6,41100.0,6850.0,1950.0,9.13
2014,12,4,Ford,CONVERTIBLE,SC,2,11900.0,5950.0,-825.0,-4.73
2014,12,4,Ford,WAGON,PA,10,136000.0,13600.0,-6000.0,-3.86
2014,12,4,Ford,SEDAN,IN,33,306500.0,9287.88,-27175.0,-19.01
2014,12,4,Dodge,QUAD CAB,MI,10,92150.0,9215.0,-17475.0,-46.49
2014,12,4,Dodge,QUAD CAB,GA,11,106400.0,9672.73,2400.0,-6.58
2014,12,4,Dodge,QUAD CAB,MN,11,126400.0,11490.91,-8550.0,-8.26
2014,12,4,Dodge,QUAD CAB,HI,2,5000.0,2500.0,-7925.0,-158.5
2014,12,4,Dodge,QUAD CAB,TN,2,17500.0,8750.0,-700.0,-5.0
2014,12,4,Dodge,QUAD CAB,IL,9,68400.0,7600.0,-15675.0,-38.75
2014,12,4,Dodge,QUAD CAB,PR,3,7200.0,2400.0,-10225.0,-184.55
2014,12,4,Dodge,CLUB CAB,NJ,2,11600.0,5800.0,-2775.0,-28.88
2014,12,4,Dodge,QUAD CAB,VA,6,46800.0,7800.0,350.0,-1.96
2014,12,4,Dodge,QUAD CAB,FL,28,219300.0,7832.14,-22700.0,-13.49
2014,12,4,Toyota,SEDAN,NY,24,121450.0,5060.42,-12050.0,-23.94
2014,12,4,Dodge,QUAD CAB,OK,2,5600.0,2800.0,2025.0,34.53
2014,12,4,Toyota,SEDAN,IN,24,231350.0,9639.58,-11700.0,-10.55
2014,12,4,Dodge,QUAD CAB,SC,3,23000.0,7666.67,1775.0,9.57
2014,12,4,Dodge,QUAD CAB,NC,10,78300.0,7830.0,1125.0,-19.95
2014,12,4,Dodge,SUV,MD,11,97100.0,8827.27,-17175.0,-41.95
2014,12,4,Dodge,SUV,PA,22,313200.0,14236.36,-20675.0,-7.41
2014,12,4,Dodge,SUV,NJ,9,63700.0,7077.78,-1200.0,-4.6
2014,12,4,Toyota,,PR,2,6200.0,3100.0,-450.0,-99.74
2014,12,4,Dodge,SUV,NV,14,119800.0,8557.14,5600.0,-1.0
2014,12,4,Toyota,,NV,2,18300.0,9150.0,-325.0,-19.6
2014,12,4,Toyota,,MO,1,550.0,550.0,-1025.0,-186.36
2014,12,4,Dodge,SUV,GA,26,242100.0,9311.54,-775.0,-7.39
2014,12,4,Dodge,,MA,1,800.0,800.0,-1800.0,-225.0
2014,12,4,Chrysler,,NY,7,18300.0,2614.29,-5450.0,-81.58
2014,12,4,Chrysler,MINIVAN,NY,15,63450.0,4230.0,-9625.0,-50.24
2014,12,4,Bmw,CONVERTIBLE,CA,84,2458650.0,29269.64,7250.0,-2.12
2014,12,4,Chrysler,,ON,1,1500.0,1500.0,-25.0,-1.67
2014,12,4,Lincoln,SUV,CA,31,344250.0,11104.84,-18225.0,-19.74
2014,12,4,Lincoln,SUV,NV,8,89800.0,11225.0,5325.0,6.78
2014,12,4,Dodge,SEDAN,NC,77,677400.0,8797.4,-19425.0,-5.15
2014,12,4,Dodge,SEDAN,NY,9,49750.0,5527.78,-9350.0,-18.02
2014,12,4,Dodge,SEDAN,TX,113,1191300.0,10542.48,-16575.0,-12.86
2014,12,4,Dodge,SEDAN,OH,32,301375.0,9417.97,-10575.0,-5.58
2014,12,4,Acura,COUPE,TN,1,4800.0,4800.0,1925.0,40.1
2014,12,4,Acura,SEDAN,WA,4,29600.0,7400.0,3225.0,-26.76
2014,12,4,Acura,SEDAN,MA,1,2500.0,2500.0,-1125.0,-45.0
2014,12,4,Volvo,SEDAN,NE,2,7400.0,3700.0,2325.0,30.33
2014,12,4,Volvo,WAGON,OH,4,33700.0,8425.0,-150.0,-51.8
2014,12,4,Volvo,WAGON,PA,3,46400.0,15466.67,1325.0,6.71
2014,12,4,Mitsubishi,SUV,NV,14,256450.0,18317.86,9050.0,2.73
2014,12,4,Volvo,CONVERTIBLE,TX,1,1000.0,1000.0,200.0,20.0
2014,12,4,Volvo,CONVERTIBLE,MI,1,1450.0,1450.0,325.0,22.41
2014,12,4,Mitsubishi,SUV,MO,3,9250.0,3083.33,250.0,-0.77
2014,12,4,Saab,WAGON,NJ,1,800.0,800.0,-800.0,-100.0
2014,12,4,Subaru,WAGON,NV,2,12400.0,6200.0,-125.0,-49.58
2014,12,4,Acura,HATCHBACK,CA,11,107850.0,9804.55,-1025.0,-2.82
2014,12,4,Saab,CONVERTIBLE,NV,1,500.0,500.0,-700.0,-140.0
2014,12,4,Saab,HATCHBACK,CA,1,1200.0,1200.0,-450.0,-37.5
2014,12,4,Volkswagen,WAGON,MA,1,700.0,700.0,-575.0,-82.14
2014,12,4,Volkswagen,WAGON,MD,3,5400.0,1800.0,-2050.0,-43.26
2014,12,4,Honda,SUV,TX,28,322750.0,11526.79,-6250.0,-2.71
2014,12,4,Volkswagen,WAGON,IL,3,17000.0,5666.67,-4050.0,-14.41
2014,12,4,Volkswagen,SEDAN,OH,18,130500.0,7250.0,-11525.0,-56.0
2014,12,4,Volkswagen,MINIVAN,GA,2,12300.0,6150.0,-3400.0,-35.22
2014,12,4,Porsche,CONVERTIBLE,NE,1,6600.0,6600.0,-450.0,-6.82
2014,12,4,Honda,SUV,PA,91,1569550.0,17247.8,-51800.0,-4.96
2014,12,4,Porsche,CONVERTIBLE,PA,1,15500.0,15500.0,1100.0,7.1
2014,12,4,Porsche,COUPE,CA,4,154500.0,38625.0,2700.0,1.91
2014,12,4,Mini,HATCHBACK,NY,4,24900.0,6225.0,-2450.0,-6.82
2014,12,4,Mini,HATCHBACK,NV,9,68900.0,7655.56,3825.0,3.91
2014,12,4,Mini,HATCHBACK,CA,108,1115850.0,10331.94,-12850.0,-6.36
2014,12,4,Mini,HATCHBACK,GA,10,75100.0,7510.0,3550.0,4.94
2014,12,4,Mercedes-Benz,HATCHBACK,MA,2,4500.0,2250.0,-400.0,-9.16
2014,12,4,Mercedes-Benz,HATCHBACK,ON,1,1200.0,1200.0,250.0,20.83
2014,12,4,Mercedes-Benz,HATCHBACK,GA,1,1500.0,1500.0,-150.0,-10.0
2014,12,4,Mercedes-Benz,HATCHBACK,MN,1,1500.0,1500.0,-325.0,-21.67
2014,12,4,Mercedes-Benz,HATCHBACK,FL,2,5800.0,2900.0,-225.0,-6.81
2014,12,4,Mercedes-Benz,COUPE,IL,1,5400.0,5400.0,-2475.0,-45.83
2014,12,4,Mazda,SEDAN,VA,8,39250.0,4906.25,-1125.0,-42.7
2014,12,4,Mercedes-Benz,SEDAN,WI,7,99450.0,14207.14,-8400.0,-13.38
2014,12,4,Mercedes-Benz,CONVERTIBLE,MO,4,72350.0,18087.5,1650.0,8.99
2014,12,4,Mercedes-Benz,WAGON,FL,11,100000.0,9090.91,-6775.0,-2.56
2014,12,4,Bmw,SEDAN,NY,8,44675.0,5584.38,-7175.0,-44.3
2014,12,4,,,ON,9,17750.0,1972.22,-1650.0,-22.11
2014,12,4,Nissan,SEDAN,NY,31,127150.0,4101.61,-31475.0,-39.48
2014,12,4,Bmw,WAGON,NJ,1,3600.0,3600.0,200.0,5.56
2014,12,4,Bmw,CONVERTIBLE,OH,8,247200.0,30900.0,-2925.0,-4.64
2014,12,4,Bmw,COUPE,NJ,1,4200.0,4200.0,575.0,13.69
2014,12,4,Bmw,COUPE,MD,4,26300.0,6575.0,-4725.0,-30.3
2014,12,4,Audi,WAGON,MO,1,4500.0,4500.0,1050.0,23.33
2014,12,4,Audi,WAGON,NV,1,3700.0,3700.0,175.0,4.73
2014,12,4,Audi,SEDAN,TX,21,361750.0,17226.19,-7400.0,-13.08
2014,12,4,Nissan,,MN,1,450.0,450.0,-675.0,-150.0
2014,12,4,Audi,SEDAN,ON,3,9700.0,3233.33,325.0,-5.1
2014,12,4,Audi,SEDAN,WI,6,92200.0,15366.67,-3350.0,-3.64
2014,12,4,Audi,WAGON,UT,1,500.0,500.0,-1975.0,-395.0
2014,12,4,Audi,COUPE,VA,1,3200.0,3200.0,-1775.0,-55.47
2014,12,4,Infiniti,SEDAN,FL,36,393250.0,10923.61,-6650.0,-3.54
2014,12,4,Infiniti,SEDAN,AZ,8,52900.0,6612.5,-25.0,0.01
2014,12,4,Infiniti,SEDAN,MI,1,200.0,200.0,-350.0,-175.0
2014,12,4,Audi,CONVERTIBLE,CA,17,305350.0,17961.76,-3675.0,-5.57
2014,12,4,Land Rover,,NV,2,5000.0,2500.0,-1500.0,-54.54
2014,12,4,Land Rover,SUV,TX,9,281400.0,31266.67,9225.0,-1.97
2014,12,4,Jaguar,SEDAN,VA,4,15200.0,3800.0,-6125.0,-48.07
2014,12,4,Kia,MINIVAN,NV,7,66250.0,9464.29,-1775.0,0.98
2014,12,4,Kia,MINIVAN,FL,18,101901.0,5661.17,1.0,-12.5
2014,12,4,Kia,MINIVAN,CA,15,109700.0,7313.33,3375.0,-8.15
2014,12,4,Kia,SUV,FL,46,471800.0,10256.52,2725.0,-16.14
2014,12,4,Kia,SEDAN,FL,98,944900.0,9641.84,-43475.0,-27.49
2014,12,4,Kia,SEDAN,OH,30,284450.0,9481.67,-7200.0,-23.83
2014,12,4,Suzuki,WAGON,FL,1,200.0,200.0,-425.0,-212.5
2014,12,4,Kia,SEDAN,MD,9,55600.0,6177.78,-11700.0,-22.07
2014,12,4,Kia,SEDAN,WI,7,39600.0,5657.14,-7900.0,-48.85
2014,12,4,Suzuki,SUV,PA,2,8750.0,4375.0,175.0,6.17
2014,12,4,Kia,SEDAN,AZ,20,150550.0,7527.5,6850.0,3.49
2014,12,4,Hyundai,SEDAN,NV,109,1433400.0,13150.46,-12525.0,-2.21
2014,12,4,Toyota,SEDAN,CO,114,1787800.0,15682.46,-22850.0,-1.5
2014,12,4,Hyundai,SEDAN,NY,21,82950.0,3950.0,-17225.0,-69.25
2014,12,4,Toyota,SUV,NY,17,152350.0,8961.76,-18750.0,-20.54
2014,12,4,Hyundai,SEDAN,MI,7,52200.0,7457.14,-8825.0,-31.38
2014,12,4,Hyundai,SEDAN,UT,4,4300.0,1075.0,-550.0,-14.72
2014,12,4,Toyota,SUV,MA,12,71100.0,5925.0,-6400.0,-12.35
2014,12,4,Hyundai,SEDAN,CA,357,4573550.0,12811.06,-275000.0,-13.55
2014,12,4,Hyundai,SEDAN,OH,115,1286000.0,11182.61,-10650.0,-7.19
2014,12,4,Hyundai,SUV,VA,16,112800.0,7050.0,-7750.0,-12.93
2014,12,4,Hyundai,SUV,AB,1,2200.0,2200.0,1125.0,51.14
2014,12,4,Hyundai,SUV,MO,5,14850.0,2970.0,750.0,-1.03
2014,12,4,Hyundai,SUV,NV,12,85050.0,7087.5,150.0,-2.41
2014,12,4,Hyundai,SUV,WI,5,26800.0,5360.0,-10500.0,-138.32
2014,12,4,Lexus,SUV,GA,32,649400.0,20293.75,-18550.0,-1.06
2014,12,4,Hyundai,SUV,FL,72,689975.0,9582.99,-19850.0,-13.77
2014,12,4,Hyundai,SUV,OH,10,91650.0,9165.0,-9450.0,-25.69
2014,12,4,Hyundai,SUV,CA,67,1055700.0,15756.72,-6575.0,-7.66
2014,12,4,Lexus,SUV,TN,14,321100.0,22935.71,-6250.0,-1.13
2014,12,4,Lexus,SUV,TX,11,180600.0,16418.18,-6325.0,-10.04
2014,12,4,Lexus,SUV,FL,90,1950300.0,21670.0,-10700.0,-0.71
2014,12,4,Lexus,CONVERTIBLE,FL,11,259100.0,23554.55,-1550.0,-1.92
2014,12,4,Lexus,CONVERTIBLE,CA,3,29250.0,9750.0,3100.0,17.8
2014,12,4,Lexus,CONVERTIBLE,AZ,1,8900.0,8900.0,1125.0,12.64
2014,12,4,Lexus,CONVERTIBLE,VA,1,5000.0,5000.0,1100.0,22.0
2014,12,4,Lexus,WAGON,CA,1,2900.0,2900.0,100.0,3.45
2014,12,4,Lexus,SUV,PR,2,18400.0,9200.0,-5775.0,-54.17
2014,12,4,Fiat,WAGON,CA,4,49100.0,12275.0,300.0,0.59
2014,12,4,Lexus,SUV,IL,16,305500.0,19093.75,-5025.0,-1.17
2014,12,4,Lexus,SEDAN,NY,2,7750.0,3875.0,-1350.0,-26.38
2014,12,4,Toyota,SUV,UT,2,36000.0,18000.0,1050.0,5.19
2014,12,4,Toyota,SUV,WI,16,234500.0,14656.25,-20100.0,-11.61
2014,12,4,Lexus,SUV,MO,5,46900.0,9380.0,-575.0,-8.3
2014,12,4,Toyota,HATCHBACK,GA,14,156800.0,11200.0,-25.0,0.24
2014,12,4,Toyota,SEDAN,HI,4,27250.0,6812.5,-8550.0,-47.25
2014,12,4,Suzuki,SUV,IL,4,16500.0,4125.0,-950.0,-2.64
2014,12,4,Lexus,SUV,CA,66,1375350.0,20838.64,20250.0,2.37
2014,12,4,Suzuki,SUV,FL,10,41000.0,4100.0,3200.0,5.19
2014,12,4,Suzuki,SUV,MO,2,7000.0,3500.0,-700.0,3.04
2014,12,4,Suzuki,SUV,AZ,3,11250.0,3750.0,1575.0,14.6
2014,12,4,Nissan,SUV,MN,12,125700.0,10475.0,3150.0,3.17
2014,12,4,Nissan,SUV,CO,42,611800.0,14566.67,15625.0,1.93
2014,12,4,Mazda,MINIVAN,CA,21,233200.0,11104.76,24850.0,12.11
2014,12,4,Mazda,MINIVAN,NV,3,15100.0,5033.33,1650.0,29.43
2014,12,4,Lexus,SUV,MA,1,3700.0,3700.0,250.0,6.76
2014,12,4,Mazda,MINIVAN,NJ,2,2000.0,1000.0,-7475.0,-373.75
2014,12,4,Mazda,CONVERTIBLE,AZ,1,2000.0,2000.0,575.0,28.75
2014,12,4,Mazda,WAGON,GA,1,2300.0,2300.0,675.0,29.35
2014,12,4,Mazda,WAGON,VA,2,3650.0,1825.0,-525.0,-14.5
2014,12,4,Mazda,WAGON,CA,1,2500.0,2500.0,300.0,12.0
2014,12,4,Lexus,SUV,NC,3,42200.0,14066.67,-3050.0,-6.98
2014,12,4,Mazda,WAGON,FL,4,7750.0,1937.5,1150.0,5.16
2014,12,4,Mazda,SEDAN,MA,3,4200.0,1400.0,-1975.0,-83.52
2014,12,4,Mazda,SEDAN,CO,3,18150.0,6050.0,-75.0,21.43
2014,12,4,Mazda,SEDAN,AZ,16,154300.0,9643.75,8600.0,6.72
2014,12,4,Honda,HATCHBACK,CA,48,594150.0,12378.13,18050.0,1.0
2014,12,4,Honda,SUV,MA,10,51350.0,5135.0,-8275.0,-30.36
2014,12,4,Honda,SUV,SC,4,41900.0,10475.0,-3825.0,-7.33
2014,12,4,Honda,SUV,ON,4,25950.0,6487.5,-1650.0,-47.23
2014,12,4,Honda,SUV,LA,8,59700.0,7462.5,-12200.0,-11.66
2014,12,4,Acura,SEDAN,MO,4,33500.0,8375.0,-125.0,-36.79
2014,12,4,Acura,HATCHBACK,NJ,1,1900.0,1900.0,-550.0,-28.95
2014,12,4,Kia,SUV,TX,31,299200.0,9651.61,-19300.0,-19.39
2014,12,4,Acura,HATCHBACK,TX,2,4600.0,2300.0,-2050.0,-57.94
2014,12,4,Acura,HATCHBACK,NC,1,4800.0,4800.0,2100.0,43.75
2014,12,4,Subaru,WAGON,HI,1,400.0,400.0,-500.0,-125.0
2014,12,4,Mitsubishi,SUV,MI,1,1750.0,1750.0,-1475.0,-84.29
2014,12,4,Mitsubishi,SUV,OH,2,15900.0,7950.0,25.0,-15.69
2014,12,4,Mitsubishi,SUV,MA,2,3250.0,1625.0,-1075.0,-60.52
2014,12,4,Mitsubishi,,FL,3,17300.0,5766.67,775.0,5.91
2014,12,4,Volkswagen,HATCHBACK,WI,3,14900.0,4966.67,-5925.0,-42.76
2014,12,4,Mitsubishi,SEDAN,SC,1,900.0,900.0,475.0,52.78
2014,12,4,Mitsubishi,SEDAN,NY,4,14600.0,3650.0,-3450.0,-59.99
2014,12,4,Bmw,SUV,VA,8,71400.0,8925.0,-9275.0,-16.28
2014,12,4,Bmw,SUV,IL,14,201650.0,14403.57,2825.0,-4.91
2014,12,4,Bmw,SUV,WI,16,312200.0,19512.5,-7625.0,-4.69
2014,12,4,Bmw,SUV,PR,2,4600.0,2300.0,-8375.0,-542.08
2014,12,4,Toyota,XTRACAB,FL,2,10600.0,5300.0,2075.0,32.49
2014,12,4,Cadillac,SEDAN,MN,10,74450.0,7445.0,-8175.0,-21.63
2014,12,4,Toyota,XTRACAB,GA,3,21200.0,7066.67,-725.0,-3.16
2014,12,4,Toyota,XTRACAB,NV,1,5300.0,5300.0,-75.0,-1.42
2014,12,4,Toyota,XTRACAB,CA,1,7600.0,7600.0,1050.0,13.82
2014,12,4,Nissan,SUV,NC,34,274000.0,8058.82,-3275.0,-15.39
2014,12,4,Nissan,SUV,MA,7,56250.0,8035.71,-7925.0,-11.23
2014,12,4,Audi,SEDAN,CA,125,2086450.0,16691.6,-12375.0,-12.97
2014,12,4,Lincoln,CREW CAB,NC,1,6000.0,6000.0,-1550.0,-25.83
2014,12,4,Saturn,SUV,OH,5,21750.0,4350.0,-3150.0,-53.56
2014,12,4,Audi,WAGON,MN,2,3000.0,1500.0,450.0,11.22
2014,12,4,Saturn,SUV,NC,11,50150.0,4559.09,-3675.0,-28.35
2014,12,4,Saturn,SUV,MI,15,72900.0,4860.0,-1450.0,-14.87
2014,12,4,Saturn,SUV,FL,29,109375.0,3771.55,-300.0,-10.42
2014,12,4,Saturn,SUV,CA,32,124750.0,3898.44,-1800.0,-10.53
2014,12,4,Saturn,SUV,IL,8,39150.0,4893.75,-1650.0,-4.48
2014,12,4,Saturn,SUV,VA,4,15250.0,3812.5,2350.0,16.41
2014,12,4,Saturn,SUV,NV,4,17950.0,4487.5,-2800.0,-155.17
2014,12,4,Audi,SEDAN,OH,4,19950.0,4987.5,925.0,-90.61
2014,12,4,Honda,MINIVAN,NJ,22,263000.0,11954.55,-6325.0,-6.15
2014,12,4,Toyota,MINIVAN,NY,8,46100.0,5762.5,-7875.0,-21.59
2014,12,4,Toyota,MINIVAN,NJ,16,121675.0,7604.69,-6050.0,-7.82
2014,12,4,Toyota,MINIVAN,OR,2,11900.0,5950.0,-875.0,0.32
2014,12,4,Bmw,SEDAN,NJ,30,271290.0,9043.0,-23710.0,-17.35
2014,12,4,Toyota,MINIVAN,FL,35,478700.0,13677.14,-15500.0,-7.67
2014,12,4,Toyota,MINIVAN,VA,9,49600.0,5511.11,-1250.0,-2.84
2014,12,4,Toyota,MINIVAN,TX,7,61750.0,8821.43,-10750.0,-18.73
2014,12,4,Toyota,MINIVAN,MD,11,65900.0,5990.91,-10525.0,-24.74
2014,12,4,Toyota,MINIVAN,NV,9,141450.0,15716.67,7975.0,4.95
2014,12,4,Toyota,MINIVAN,MN,11,75900.0,6900.0,-8300.0,-17.52
2014,12,4,Toyota,MINIVAN,CA,54,618350.0,11450.93,26750.0,4.09
2014,12,4,Bmw,CONVERTIBLE,MO,4,21100.0,5275.0,-5500.0,-121.4
2014,12,4,Toyota,MINIVAN,IL,16,133150.0,8321.88,8425.0,3.07
2014,12,4,Bmw,CONVERTIBLE,NE,1,4000.0,4000.0,975.0,24.38
2014,12,4,Subaru,SEDAN,MD,4,32900.0,8225.0,-2125.0,-40.21
2014,12,4,Subaru,SEDAN,NE,1,3100.0,3100.0,2225.0,71.77
2014,12,4,Bmw,CONVERTIBLE,FL,31,554700.0,17893.55,-6950.0,-2.48
2014,12,4,Subaru,SEDAN,NY,11,83400.0,7581.82,-10625.0,-31.44
2014,12,4,Isuzu,SUV,NC,3,5700.0,1900.0,300.0,-6.89
2014,12,4,Nissan,MINIVAN,IL,9,29250.0,3250.0,-4200.0,-16.78
2014,12,4,Nissan,MINIVAN,FL,12,72900.0,6075.0,-3300.0,-55.42
2014,12,4,Nissan,MINIVAN,TX,10,76700.0,7670.0,-7225.0,-43.1
2014,12,4,Mercury,MINIVAN,NC,1,1600.0,1600.0,775.0,48.44
2014,12,4,Mercedes-Benz,SUV,AB,2,19500.0,9750.0,250.0,10.0
2014,12,4,Mazda,CAB PLUS,NY,1,1500.0,1500.0,-2550.0,-170.0
2014,12,4,Mazda,CAB PLUS,NE,1,4400.0,4400.0,325.0,7.39
2014,12,4,Mazda,SUV,FL,31,395450.0,12756.45,4975.0,0.49
2014,12,4,Mazda,SUV,NY,4,14400.0,3600.0,-1650.0,-16.05
2014,12,4,Mazda,SUV,IL,7,75000.0,10714.29,-4075.0,-8.28
2014,12,4,Dodge,COUPE,AZ,4,35300.0,8825.0,250.0,-31.83
2014,12,4,Dodge,COUPE,GA,8,153300.0,19162.5,1575.0,7.18
2014,12,4,Mitsubishi,CONVERTIBLE,NJ,3,10100.0,3366.67,550.0,6.77
2014,12,4,Mercedes,,VA,2,7200.0,3600.0,825.0,6.57
2014,12,4,Mercedes,,MI,1,400.0,400.0,-2150.0,-537.5
2014,12,4,Mitsubishi,HATCHBACK,NV,4,11450.0,2862.5,625.0,8.22
2014,12,4,Mercedes-Benz,SEDAN,MA,4,7350.0,1837.5,-2225.0,-63.71
2014,12,4,Mitsubishi,HATCHBACK,AZ,2,5100.0,2550.0,350.0,11.03
2014,12,4,Mitsubishi,HATCHBACK,NY,5,13000.0,2600.0,-4925.0,-95.25
2014,12,4,Mitsubishi,SEDAN,NC,8,57400.0,7175.0,-3875.0,-0.05
2014,12,4,Volkswagen,SEDAN,WI,12,57900.0,4825.0,-2850.0,-13.79
2014,12,4,Vw,,ON,2,4050.0,2025.0,1325.0,32.65
2014,12,4,Volkswagen,SEDAN,NE,3,10700.0,3566.67,2750.0,18.36
2014,12,4,Volkswagen,SEDAN,MD,13,58150.0,4473.08,-6175.0,-16.07
2014,12,4,Volkswagen,HATCHBACK,MD,2,2400.0,1200.0,-1450.0,-83.33
2014,12,4,Volkswagen,HATCHBACK,MI,1,950.0,950.0,-775.0,-81.58
2014,12,4,Volkswagen,HATCHBACK,GA,3,10500.0,3500.0,1975.0,-0.84
